"Order ID",Date,Product,"Country Code",UnitCost,UnitPrice,SalesQuantity,TotalCost,TotalPrice,TotalProfit,Year,Month,category
827762,25/01/2019,"Cheese & Pickle Sandwich (Graz)",AUT,0.41,2.06,352,145.02,725.12,580.1,2019,January,food
827763,26/01/2019,"Ham & Cheese Toastie (Berlin)",DEU,0.5,2.49,383,190.73,953.67,762.94,2019,January,food
827764,27/01/2019,"Still Water (Lille)",FRA,1.02,5.08,204,207.26,1036.32,829.06,2019,January,beverages
827765,28/01/2019,"Almond Croissant (Kirkland)",USA,1.06,5.31,316,335.59,1677.96,1342.37,2019,January,pastries
827766,29/01/2019,"Porridge (SÃ¸nderborg)",DNK,0.91,4.55,328,298.48,1492.4,1193.92,2019,January,food
827767,30/01/2019,"Still Water (Vancouver)",CAN,0.86,4.28,453,387.77,1938.84,1551.07,2019,January,beverages
827768,31/01/2019,"Blueberry Muffin (Lausanne)",CHE,0.8,4.01,417,334.43,1672.17,1337.74,2019,January,pastries
827769,01/02/2019,"Still Water (Potsdam)",DEU,0.43,2.14,253,108.28,541.42,433.14,2019,February,beverages
827770,02/02/2019,"Blueberry Muffin (Melbourne)",AUS,0.75,3.75,489,366.75,1833.75,1467,2019,February,pastries
827771,03/02/2019,"Tuna Melt Panini (Stockholm)",SWE,0.61,3.05,360,219.6,1098,878.4,2019,February,food
827772,04/02/2019,"Almond Croissant (Munich)",DEU,0.49,2.45,468,229.32,1146.6,917.28,2019,February,pastries
827773,05/02/2019,"Granola Bar (San Diego)",USA,0.56,2.8,351,196.56,982.8,786.24,2019,February,food
827774,06/02/2019,"Lemon & Ginger Tea (San Francisco)",USA,0.86,4.31,390,336.18,1680.9,1344.72,2019,February,beverages
827775,07/02/2019,"Still Water (Dresden)",DEU,0.55,2.75,358,196.9,984.5,787.6,2019,February,beverages
827776,08/02/2019,"Chocolate Chip Muffin (Madison)",USA,0.79,3.94,380,299.44,1497.2,1197.76,2019,February,pastries
827777,09/02/2019,"Chicken Fajita Wrap (Hamilton)",NZL,0.89,4.45,389,346.21,1731.05,1384.84,2019,February,food
827778,10/02/2019,"Sparkling Water (Brussels)",BEL,1.05,5.24,362,379.38,1896.88,1517.5,2019,February,beverages
827779,11/02/2019,"Coffee (Lausanne)",CHE,1.06,5.3,370,392.2,1961,1568.8,2019,February,beverages
827780,12/02/2019,"Apple Juice (Brussels)",BEL,0.98,4.89,305,298.29,1491.45,1193.16,2019,February,beverages
827781,13/02/2019,"Butter Croissant (Hamilton)",NZL,0.64,3.2,344,220.16,1100.8,880.64,2019,February,pastries
827782,14/02/2019,"Coffee (Melbourne)",AUS,0.45,2.23,471,210.07,1050.33,840.26,2019,February,beverages
827783,15/02/2019,"Almond Croissant (Berlin)",DEU,0.81,4.05,334,270.54,1352.7,1082.16,2019,February,pastries
827784,16/02/2019,"Fruit Box (Madison)",USA,0.47,2.37,395,187.23,936.15,748.92,2019,February,food
827785,17/02/2019,"Ham & Cheese Toastie (Potsdam)",DEU,0.4,1.98,241,95.44,477.18,381.74,2019,February,food
827786,18/02/2019,"Toast (SÃ¸nderborg)",DNK,1.03,5.16,464,478.85,2394.24,1915.39,2019,February,food
827787,19/02/2019,"Granola Bar (Portland)",USA,0.94,4.72,271,255.82,1279.12,1023.3,2019,February,food
827788,20/02/2019,"Chocolate Chip Muffin (Lausanne)",CHE,0.38,1.91,378,144.4,721.98,577.58,2019,February,pastries
827789,21/02/2019,"Peach Juice (Vancouver)",CAN,0.48,2.41,443,213.53,1067.63,854.1,2019,February,beverages
827790,22/02/2019,"Chicken Fajita Wrap (Geneva)",CHE,1.06,5.29,354,374.53,1872.66,1498.13,2019,February,food
827791,23/02/2019,"Green Tea (London)",GBR,0.57,2.84,484,274.91,1374.56,1099.65,2019,February,beverages
827792,24/02/2019,"Sparkling Water (Dublin)",IRL,0.43,2.16,391,168.91,844.56,675.65,2019,February,beverages
827793,25/02/2019,"Orange Juice (Hamburg)",DEU,0.63,3.17,396,251.06,1255.32,1004.26,2019,February,beverages
827794,26/02/2019,"Granola Bar (Vancouver)",CAN,0.98,4.91,409,401.64,2008.19,1606.55,2019,February,food
827795,27/02/2019,"Butter Croissant (Geneva)",CHE,0.87,4.33,291,252.01,1260.03,1008.02,2019,February,pastries
827796,28/02/2019,"Fruit Box (Stuttgart)",DEU,0.89,4.44,287,254.86,1274.28,1019.42,2019,February,food
827797,28/02/2019,"Almond Croissant (Dublin)",IRL,1.07,5.35,402,430.14,2150.7,1720.56,2019,February,pastries
827798,01/03/2019,"Chocolate Twist (Katowice)",POL,0.36,1.8,459,165.24,826.2,660.96,2019,March,pastries
827799,02/03/2019,"Tea (London)",GBR,0.75,3.74,255,190.74,953.7,762.96,2019,March,beverages
827800,03/03/2019,"Sparkling Water (Geneva)",CHE,0.73,3.64,248,180.54,902.72,722.18,2019,March,beverages
827801,04/03/2019,"Chocolate Chip Muffin (London)",GBR,0.93,4.64,406,376.77,1883.84,1507.07,2019,March,pastries
827802,05/03/2019,"Still Water (Albuquerque)",USA,0.63,3.16,341,215.51,1077.56,862.05,2019,March,beverages
827803,06/03/2019,"Tuna Melt Panini (TromsÃ¸)",NOR,0.61,3.03,291,176.35,881.73,705.38,2019,March,food
827804,07/03/2019,"Chicken Fajita Wrap (Salzburg)",AUT,0.53,2.67,398,212.53,1062.66,850.13,2019,March,food
827805,08/03/2019,"Tomato Juice (Stockholm)",SWE,0.47,2.33,356,165.9,829.48,663.58,2019,March,beverages
827806,09/03/2019,"Orange Juice (Madison)",USA,0.81,4.07,473,385.02,1925.11,1540.09,2019,March,beverages
827807,10/03/2019,"Tea (Canberra)",AUS,0.58,2.91,306,178.09,890.46,712.37,2019,March,beverages
827808,11/03/2019,"Cheese & Pickle Sandwich (Geneva)",CHE,0.97,4.86,208,202.18,1010.88,808.7,2019,March,food
827809,12/03/2019,"Granola Bar (Lille)",FRA,0.57,2.83,215,121.69,608.45,486.76,2019,March,food
827810,13/03/2019,"Chocolate Chip Muffin (Canberra)",AUS,0.35,1.74,218,75.86,379.32,303.46,2019,March,pastries
827811,14/03/2019,"Peach Juice (Paris)",FRA,0.7,3.51,263,184.63,923.13,738.5,2019,March,beverages
827812,15/03/2019,"Granola Bar (Dublin)",IRL,0.58,2.91,409,238.04,1190.19,952.15,2019,March,food
827813,16/03/2019,"Coffee (Auckland)",NZL,0.89,4.47,457,408.56,2042.79,1634.23,2019,March,beverages
827814,17/03/2019,"Toast (GdaÅ„sk)",POL,0.95,4.74,214,202.87,1014.36,811.49,2019,March,food
827815,18/03/2019,"Apple Juice (SÃ¸nderborg)",DNK,0.82,4.1,301,246.82,1234.1,987.28,2019,March,beverages
827816,19/03/2019,"Almond Croissant (Boston)",USA,0.34,1.72,431,148.26,741.32,593.06,2019,March,pastries
827817,20/03/2019,"Chocolate Twist (Dublin)",IRL,0.4,2.02,328,132.51,662.56,530.05,2019,March,pastries
827818,21/03/2019,"Lemon & Ginger Tea (Munich)",DEU,0.97,4.83,209,201.89,1009.47,807.58,2019,March,beverages
827819,22/03/2019,"Cheese & Pickle Sandwich (Madison)",USA,0.61,3.05,416,253.76,1268.8,1015.04,2019,March,food
827820,23/03/2019,"Peach Juice (GdaÅ„sk)",POL,0.88,4.39,245,215.11,1075.55,860.44,2019,March,beverages
827821,24/03/2019,"Ham & Cheese Toastie (Vancouver)",CAN,1.05,5.25,304,319.2,1596,1276.8,2019,March,food
827822,25/03/2019,"Chicken Fajita Wrap (San Francisco)",USA,0.38,1.91,459,175.34,876.69,701.35,2019,March,food
827823,26/03/2019,"Toast (Hamburg)",DEU,1.08,5.39,257,277.05,1385.23,1108.18,2019,March,food
827824,27/03/2019,"Chocolate Twist (Lausanne)",CHE,0.76,3.81,498,379.48,1897.38,1517.9,2019,March,pastries
827825,28/03/2019,"Coffee (Portland)",USA,0.68,3.42,482,329.69,1648.44,1318.75,2019,March,beverages
827826,29/03/2019,"Porridge (TromsÃ¸)",NOR,0.52,2.6,462,240.24,1201.2,960.96,2019,March,food
827827,30/03/2019,"Chocolate Twist (San Francisco)",USA,0.89,4.47,246,219.92,1099.62,879.7,2019,March,pastries
827828,31/03/2019,"Apple Juice (Canberra)",AUS,0.48,2.39,366,174.95,874.74,699.79,2019,March,beverages
827829,01/04/2019,"Chocolate Twist (Albuquerque)",USA,0.36,1.81,250,90.5,452.5,362,2019,April,pastries
827830,02/04/2019,"Green Tea (Stuttgart)",DEU,0.47,2.34,347,162.4,811.98,649.58,2019,April,beverages
827831,03/04/2019,"Green Tea (Canberra)",AUS,1.03,5.17,236,244.02,1220.12,976.1,2019,April,beverages
827832,04/04/2019,"Orange Juice (Cardiff)",GBR,0.94,4.71,232,218.54,1092.72,874.18,2019,April,beverages
827833,05/04/2019,"Still Water (Salzburg)",AUT,0.8,4,292,233.6,1168,934.4,2019,April,beverages
827834,06/04/2019,"Porridge (Stockholm)",SWE,0.69,3.47,353,244.98,1224.91,979.93,2019,April,food
827835,07/04/2019,"Apple Juice (Hamilton)",NZL,0.42,2.12,346,146.7,733.52,586.82,2019,April,beverages
827836,08/04/2019,"Porridge (Dublin)",IRL,0.73,3.64,395,287.56,1437.8,1150.24,2019,April,food
827837,09/04/2019,"Granola Bar (Munich)",DEU,0.85,4.26,248,211.3,1056.48,845.18,2019,April,food
827838,10/04/2019,"Cheese & Pickle Sandwich (Auckland)",NZL,0.64,3.19,284,181.19,905.96,724.77,2019,April,food
827839,11/04/2019,"Tea (Lille)",FRA,0.34,1.71,373,127.57,637.83,510.26,2019,April,beverages
827840,12/04/2019,"Tuna Melt Panini (Stuttgart)",DEU,0.82,4.1,478,391.96,1959.8,1567.84,2019,April,food
827841,13/04/2019,"Apple Juice (Graz)",AUT,0.72,3.61,224,161.73,808.64,646.91,2019,April,beverages
827842,14/04/2019,"Almond Croissant (Salzburg)",AUT,0.68,3.4,400,272,1360,1088,2019,April,pastries
827843,15/04/2019,"Coffee (Odense)",DNK,1.07,5.33,292,311.27,1556.36,1245.09,2019,April,beverages
827844,16/04/2019,"Still Water (Canberra)",AUS,0.96,4.79,474,454.09,2270.46,1816.37,2019,April,beverages
827845,17/04/2019,"Porridge (Dresden)",DEU,0.8,3.99,443,353.51,1767.57,1414.06,2019,April,food
827846,18/04/2019,"Chocolate Twist (Canberra)",AUS,0.97,4.87,419,408.11,2040.53,1632.42,2019,April,pastries
827847,19/04/2019,"Chicken Fajita Wrap (Odense)",DNK,0.66,3.28,496,325.38,1626.88,1301.5,2019,April,food
827848,20/04/2019,"Granola Bar (Graz)",AUT,0.5,2.48,417,206.83,1034.16,827.33,2019,April,food
827849,21/04/2019,"Green Tea (Manchester)",GBR,1.01,5.03,343,345.06,1725.29,1380.23,2019,April,beverages
827850,22/04/2019,"Green Tea (Toronto)",CAN,0.9,4.51,336,303.07,1515.36,1212.29,2019,April,beverages
827851,23/04/2019,"Chicken Fajita Wrap (Brussels)",BEL,0.89,4.46,486,433.51,2167.56,1734.05,2019,April,food
827852,24/04/2019,"Peach Juice (Dresden)",DEU,0.56,2.78,396,220.18,1100.88,880.7,2019,April,beverages
827853,25/04/2019,"Chicken Fajita Wrap (Dublin)",IRL,0.51,2.56,343,175.62,878.08,702.46,2019,April,food
827854,26/04/2019,"Porridge (Austin)",USA,0.61,3.05,342,208.62,1043.1,834.48,2019,April,food
827855,27/04/2019,"Granola Bar (Lausanne)",CHE,0.78,3.9,325,253.5,1267.5,1014,2019,April,food
827856,28/04/2019,"Ham & Cheese Toastie (Brussels)",BEL,0.32,1.59,235,74.73,373.65,298.92,2019,April,food
827857,29/04/2019,"Granola Bar (Boston)",USA,0.99,4.94,477,471.28,2356.38,1885.1,2019,April,food
827858,30/04/2019,"Blueberry Muffin (SÃ¸nderborg)",DNK,0.46,2.3,489,224.94,1124.7,899.76,2019,April,pastries
827859,01/05/2019,"Still Water (San Francisco)",USA,0.67,3.36,389,261.41,1307.04,1045.63,2019,May,beverages
827860,02/05/2019,"Cheese & Pickle Sandwich (Melbourne)",AUS,0.31,1.54,468,144.14,720.72,576.58,2019,May,food
827861,03/05/2019,"Toast (Madison)",USA,0.57,2.83,468,264.89,1324.44,1059.55,2019,May,food
827862,04/05/2019,"Tomato Juice (Stockholm)",SWE,0.62,3.12,361,225.26,1126.32,901.06,2019,May,beverages
827863,05/05/2019,"Tuna Melt Panini (Brussels)",BEL,0.32,1.6,488,156.16,780.8,624.64,2019,May,food
827864,06/05/2019,"Tomato Juice (Madison)",USA,0.36,1.78,392,139.55,697.76,558.21,2019,May,beverages
827865,07/05/2019,"Fruit Box (San Francisco)",USA,0.87,4.37,384,335.62,1678.08,1342.46,2019,May,food
827866,08/05/2019,"Porridge (Geneva)",CHE,0.93,4.66,317,295.44,1477.22,1181.78,2019,May,food
827867,09/05/2019,"Tuna Melt Panini (Dresden)",DEU,0.72,3.61,239,172.56,862.79,690.23,2019,May,food
827868,10/05/2019,"Porridge (Salzburg)",AUT,0.8,3.99,232,185.14,925.68,740.54,2019,May,food
827869,11/05/2019,"Apple Juice (Seattle)",USA,0.37,1.87,345,129.03,645.15,516.12,2019,May,beverages
827870,12/05/2019,"Tea (Brussels)",BEL,0.62,3.12,447,278.93,1394.64,1115.71,2019,May,beverages
827871,13/05/2019,"Granola Bar (London)",GBR,0.92,4.59,371,340.58,1702.89,1362.31,2019,May,food
827872,14/05/2019,"Toast (Hamilton)",NZL,1.04,5.18,421,436.16,2180.78,1744.62,2019,May,food
827873,15/05/2019,"Sparkling Water (Toulouse)",FRA,0.59,2.93,201,117.79,588.93,471.14,2019,May,beverages
827874,16/05/2019,"Chicken Salad Sandwich (Austin)",USA,0.77,3.84,495,380.16,1900.8,1520.64,2019,May,food
827875,17/05/2019,"BLT Sandwich (San Diego)",USA,0.75,3.75,206,154.5,772.5,618,2019,May,food
827876,18/05/2019,"Apple Juice (Geneva)",CHE,0.65,3.25,442,287.3,1436.5,1149.2,2019,May,beverages
827877,19/05/2019,"BLT Sandwich (San Diego)",USA,0.41,2.06,220,90.64,453.2,362.56,2019,May,food
827878,20/05/2019,"Toast (Seattle)",USA,1.05,5.27,267,281.42,1407.09,1125.67,2019,May,food
827879,21/05/2019,"Orange Juice (Lausanne)",CHE,0.66,3.31,459,303.86,1519.29,1215.43,2019,May,beverages
827880,22/05/2019,"Butter Croissant (Geneva)",CHE,0.85,4.26,205,174.66,873.3,698.64,2019,May,pastries
827881,23/05/2019,"Tomato Juice (Birmingham)",GBR,0.32,1.6,481,153.92,769.6,615.68,2019,May,beverages
827882,24/05/2019,"Tomato Juice (Birmingham)",GBR,0.34,1.68,485,162.96,814.8,651.84,2019,May,beverages
827883,25/05/2019,"Green Tea (Cardiff)",GBR,0.94,4.71,245,230.79,1153.95,923.16,2019,May,beverages
827884,26/05/2019,"Butter Croissant (Berlin)",DEU,1.03,5.17,222,229.55,1147.74,918.19,2019,May,pastries
827885,27/05/2019,"Lemon & Ginger Tea (Strasbourg)",FRA,0.81,4.05,298,241.38,1206.9,965.52,2019,May,beverages
827886,28/05/2019,"Almond Croissant (Geneva)",CHE,0.45,2.23,357,159.22,796.11,636.89,2019,May,pastries
827887,29/05/2019,"Coffee (Odense)",DNK,1.06,5.3,434,460.04,2300.2,1840.16,2019,May,beverages
827888,30/05/2019,"Lemon & Ginger Tea (Austin)",USA,0.55,2.77,220,121.88,609.4,487.52,2019,May,beverages
827889,31/05/2019,"Tomato Juice (Stuttgart)",DEU,0.81,4.06,203,164.84,824.18,659.34,2019,May,beverages
827890,01/06/2019,"Ham & Cheese Toastie (Strasbourg)",FRA,0.7,3.51,317,222.53,1112.67,890.14,2019,June,food
827891,02/06/2019,"Porridge (Hamilton)",NZL,0.72,3.6,357,257.04,1285.2,1028.16,2019,June,food
827892,03/06/2019,"BLT Sandwich (Geneva)",CHE,0.85,4.24,489,414.67,2073.36,1658.69,2019,June,food
827893,04/06/2019,"Chicken Salad Sandwich (Edinburgh)",GBR,0.6,2.98,215,128.14,640.7,512.56,2019,June,food
827894,05/06/2019,"Porridge (Hamburg)",DEU,0.82,4.1,486,398.52,1992.6,1594.08,2019,June,food
827895,06/06/2019,"Fruit Box (Auckland)",NZL,0.43,2.13,377,160.6,803.01,642.41,2019,June,food
827896,07/06/2019,"Almond Croissant (Stockholm)",SWE,1.05,5.25,382,401.1,2005.5,1604.4,2019,June,pastries
827897,08/06/2019,"Almond Croissant (Albuquerque)",USA,0.71,3.54,345,244.26,1221.3,977.04,2019,June,pastries
827898,09/06/2019,"Orange Juice (Lille)",FRA,0.87,4.36,225,196.2,981,784.8,2019,June,beverages
827899,10/06/2019,"Cheese & Pickle Sandwich (Madison)",USA,0.87,4.35,296,257.52,1287.6,1030.08,2019,June,food
827900,11/06/2019,"Tuna Melt Panini (Southampton)",GBR,0.82,4.09,215,175.87,879.35,703.48,2019,June,food
827901,12/06/2019,"Still Water (Toulouse)",FRA,1.05,5.27,454,478.52,2392.58,1914.06,2019,June,beverages
827902,13/06/2019,"Blueberry Muffin (Potsdam)",DEU,0.57,2.86,456,260.83,1304.16,1043.33,2019,June,pastries
827903,14/06/2019,"Toast (Copenhagan)",DNK,0.47,2.37,213,100.96,504.81,403.85,2019,June,food
827904,15/06/2019,"Lemon & Ginger Tea (Southampton)",GBR,1.04,5.19,315,326.97,1634.85,1307.88,2019,June,beverages
827905,16/06/2019,"Toast (Katowice)",POL,0.81,4.05,221,179.01,895.05,716.04,2019,June,food
827906,17/06/2019,"Apple Juice (Seattle)",USA,0.68,3.4,233,158.44,792.2,633.76,2019,June,beverages
827907,18/06/2019,"Porridge (Salzburg)",AUT,0.95,4.74,467,442.72,2213.58,1770.86,2019,June,food
827908,19/06/2019,"Almond Croissant (Cardiff)",GBR,0.87,4.35,415,361.05,1805.25,1444.2,2019,June,pastries
827909,20/06/2019,"Lemon & Ginger Tea (Odense)",DNK,0.45,2.25,346,155.7,778.5,622.8,2019,June,beverages
827910,21/06/2019,"Chicken Salad Sandwich (Toulouse)",FRA,0.42,2.1,474,199.08,995.4,796.32,2019,June,food
827911,22/06/2019,"Chocolate Twist (Austin)",USA,0.33,1.65,405,133.65,668.25,534.6,2019,June,pastries
827912,23/06/2019,"BLT Sandwich (Katowice)",POL,1.04,5.19,353,366.41,1832.07,1465.66,2019,June,food
827913,24/06/2019,"Butter Croissant (Portland)",USA,0.57,2.87,210,120.54,602.7,482.16,2019,June,pastries
827914,25/06/2019,"Chicken Fajita Wrap (Galway)",IRL,0.83,4.17,371,309.41,1547.07,1237.66,2019,June,food
827915,26/06/2019,"Ham & Cheese Toastie (Stockholm)",SWE,0.6,3,290,174,870,696,2019,June,food
827916,27/06/2019,"Chocolate Twist (Munich)",DEU,0.97,4.83,346,334.24,1671.18,1336.94,2019,June,pastries
827917,28/06/2019,"Tomato Juice (Albuquerque)",USA,0.82,4.12,322,265.33,1326.64,1061.31,2019,June,beverages
827918,29/06/2019,"Toast (London)",GBR,0.66,3.32,442,293.49,1467.44,1173.95,2019,June,food
827919,30/06/2019,"Chocolate Chip Muffin (Brussels)",BEL,0.48,2.38,260,123.76,618.8,495.04,2019,June,pastries
827920,01/07/2019,"Sparkling Water (Stuttgart)",DEU,0.35,1.75,224,78.4,392,313.6,2019,July,beverages
827921,02/07/2019,"Chocolate Chip Muffin (Austin)",USA,0.98,4.88,344,335.74,1678.72,1342.98,2019,July,pastries
827922,03/07/2019,"Chocolate Chip Muffin (Cardiff)",GBR,0.66,3.3,373,246.18,1230.9,984.72,2019,July,pastries
827923,04/07/2019,"Almond Croissant (Vancouver)",CAN,0.79,3.93,325,255.45,1277.25,1021.8,2019,July,pastries
827924,05/07/2019,"Tomato Juice (Vancouver)",CAN,0.65,3.27,421,275.33,1376.67,1101.34,2019,July,beverages
827925,06/07/2019,"Tea (Southampton)",GBR,0.7,3.49,366,255.47,1277.34,1021.87,2019,July,beverages
827926,07/07/2019,"Tuna Melt Panini (London)",GBR,0.47,2.36,415,195.88,979.4,783.52,2019,July,food
827927,08/07/2019,"Chocolate Chip Muffin (Seattle)",USA,0.85,4.25,381,323.85,1619.25,1295.4,2019,July,pastries
827928,09/07/2019,"Tomato Juice (Manchester)",GBR,0.77,3.87,216,167.18,835.92,668.74,2019,July,beverages
827929,10/07/2019,"Tomato Juice (GdaÅ„sk)",POL,0.57,2.85,272,155.04,775.2,620.16,2019,July,beverages
827930,11/07/2019,"Peach Juice (Toronto)",CAN,0.55,2.76,482,266.06,1330.32,1064.26,2019,July,beverages
827931,12/07/2019,"Blueberry Muffin (SÃ¸nderborg)",DNK,0.57,2.83,444,251.3,1256.52,1005.22,2019,July,pastries
827932,13/07/2019,"Tea (Auckland)",NZL,0.51,2.57,298,153.17,765.86,612.69,2019,July,beverages
827933,14/07/2019,"Still Water (Odense)",DNK,0.94,4.7,460,432.4,2162,1729.6,2019,July,beverages
827934,15/07/2019,"Chicken Fajita Wrap (Katowice)",POL,0.55,2.73,466,254.44,1272.18,1017.74,2019,July,food
827935,16/07/2019,"Tuna Melt Panini (Madison)",USA,1.08,5.39,370,398.86,1994.3,1595.44,2019,July,food
827936,17/07/2019,"Tea (GdaÅ„sk)",POL,0.87,4.34,340,295.12,1475.6,1180.48,2019,July,beverages
827937,18/07/2019,"Chocolate Twist (Geneva)",CHE,0.94,4.69,317,297.35,1486.73,1189.38,2019,July,pastries
827938,19/07/2019,"Butter Croissant (Potsdam)",DEU,0.58,2.88,319,183.74,918.72,734.98,2019,July,pastries
827939,20/07/2019,"Fruit Box (Galway)",IRL,1.09,5.46,385,420.42,2102.1,1681.68,2019,July,food
827940,21/07/2019,"Butter Croissant (Berlin)",DEU,0.49,2.43,352,171.07,855.36,684.29,2019,July,pastries
827941,22/07/2019,"Tea (Odense)",DNK,0.84,4.18,236,197.3,986.48,789.18,2019,July,beverages
827942,23/07/2019,"Blueberry Muffin (Cardiff)",GBR,0.52,2.6,303,157.56,787.8,630.24,2019,July,pastries
827943,24/07/2019,"Coffee (Berlin)",DEU,0.59,2.97,256,152.06,760.32,608.26,2019,July,beverages
827944,25/07/2019,"Fruit Box (Odense)",DNK,0.77,3.84,208,159.74,798.72,638.98,2019,July,food
827945,26/07/2019,"Tomato Juice (Strasbourg)",FRA,0.66,3.28,392,257.15,1285.76,1028.61,2019,July,beverages
827946,27/07/2019,"Toast (San Francisco)",USA,0.62,3.1,426,264.12,1320.6,1056.48,2019,July,food
827947,28/07/2019,"Peach Juice (Hamilton)",NZL,0.88,4.4,301,264.88,1324.4,1059.52,2019,July,beverages
827948,29/07/2019,"Blueberry Muffin (Hamilton)",NZL,1,4.98,312,310.75,1553.76,1243.01,2019,July,pastries
827949,30/07/2019,"Fruit Box (Graz)",AUT,0.56,2.8,266,148.96,744.8,595.84,2019,July,food
827950,31/07/2019,"Tomato Juice (Southampton)",GBR,0.67,3.35,266,178.22,891.1,712.88,2019,July,beverages
827951,01/08/2019,"Green Tea (SÃ¸nderborg)",DNK,0.58,2.91,469,272.96,1364.79,1091.83,2019,August,beverages
827952,02/08/2019,"Still Water (Portland)",USA,0.67,3.34,406,271.21,1356.04,1084.83,2019,August,beverages
827953,03/08/2019,"Fruit Box (Paris)",FRA,1.03,5.16,491,506.71,2533.56,2026.85,2019,August,food
827954,04/08/2019,"Chocolate Twist (Graz)",AUT,0.46,2.32,464,215.3,1076.48,861.18,2019,August,pastries
827955,05/08/2019,"Granola Bar (Austin)",USA,0.77,3.83,213,163.16,815.79,652.63,2019,August,food
827956,06/08/2019,"Toast (Galway)",IRL,0.52,2.61,356,185.83,929.16,743.33,2019,August,food
827957,07/08/2019,"Toast (Lille)",FRA,1.02,5.11,449,458.88,2294.39,1835.51,2019,August,food
827958,08/08/2019,"Peach Juice (TromsÃ¸)",NOR,0.54,2.68,246,131.86,659.28,527.42,2019,August,beverages
827959,09/08/2019,"Coffee (Canberra)",AUS,0.68,3.39,313,212.21,1061.07,848.86,2019,August,beverages
827960,10/08/2019,"Peach Juice (Copenhagan)",DNK,0.65,3.27,486,317.84,1589.22,1271.38,2019,August,beverages
827961,11/08/2019,"Coffee (Albuquerque)",USA,0.74,3.71,367,272.31,1361.57,1089.26,2019,August,beverages
827962,12/08/2019,"Orange Juice (Boston)",USA,0.69,3.47,336,233.18,1165.92,932.74,2019,August,beverages
827963,13/08/2019,"Green Tea (GdaÅ„sk)",POL,0.4,1.99,415,165.17,825.85,660.68,2019,August,beverages
827964,14/08/2019,"Porridge (Vancouver)",CAN,1.08,5.39,295,318.01,1590.05,1272.04,2019,August,food
827965,15/08/2019,"Granola Bar (Stockholm)",SWE,0.36,1.79,270,96.66,483.3,386.64,2019,August,food
827966,16/08/2019,"Fruit Box (Dublin)",IRL,0.84,4.21,442,372.16,1860.82,1488.66,2019,August,food
827967,17/08/2019,"Sparkling Water (Galway)",IRL,0.49,2.46,451,221.89,1109.46,887.57,2019,August,beverages
827968,18/08/2019,"Chicken Fajita Wrap (Hamburg)",DEU,0.65,3.26,447,291.44,1457.22,1165.78,2019,August,food
827969,19/08/2019,"Fruit Box (Southampton)",GBR,0.89,4.46,374,333.61,1668.04,1334.43,2019,August,food
827970,20/08/2019,"Apple Juice (Southampton)",GBR,0.73,3.64,297,216.22,1081.08,864.86,2019,August,beverages
827971,21/08/2019,"Tuna Melt Panini (Graz)",AUT,1.08,5.38,444,477.74,2388.72,1910.98,2019,August,food
827972,22/08/2019,"Apple Juice (Galway)",IRL,0.95,4.75,471,447.45,2237.25,1789.8,2019,August,beverages
827973,23/08/2019,"Blueberry Muffin (Odense)",DNK,0.49,2.43,283,137.54,687.69,550.15,2019,August,pastries
827974,24/08/2019,"BLT Sandwich (Portland)",USA,0.59,2.94,482,283.42,1417.08,1133.66,2019,August,food
827975,25/08/2019,"Chocolate Twist (Melbourne)",AUS,0.98,4.91,466,457.61,2288.06,1830.45,2019,August,pastries
827976,26/08/2019,"Sparkling Water (Sydney)",AUS,0.73,3.65,431,314.63,1573.15,1258.52,2019,August,beverages
827977,27/08/2019,"Peach Juice (Lille)",FRA,1.08,5.41,271,293.22,1466.11,1172.89,2019,August,beverages
827978,28/08/2019,"Chocolate Chip Muffin (Strasbourg)",FRA,0.49,2.47,342,168.95,844.74,675.79,2019,August,pastries
827979,29/08/2019,"Chicken Salad Sandwich (Cardiff)",GBR,0.91,4.57,270,246.78,1233.9,987.12,2019,August,food
827980,30/08/2019,"Green Tea (San Francisco)",USA,0.48,2.39,379,181.16,905.81,724.65,2019,August,beverages
827981,31/08/2019,"Chicken Fajita Wrap (Madison)",USA,0.42,2.1,209,87.78,438.9,351.12,2019,August,food
827982,01/09/2019,"Tuna Melt Panini (KrakÃ³w)",POL,1.08,5.39,247,266.27,1331.33,1065.06,2019,September,food
827983,02/09/2019,"Apple Juice (Birmingham)",GBR,1.05,5.24,234,245.23,1226.16,980.93,2019,September,beverages
827984,03/09/2019,"Apple Juice (Copenhagan)",DNK,0.66,3.28,447,293.23,1466.16,1172.93,2019,September,beverages
827985,04/09/2019,"Tuna Melt Panini (Paris)",FRA,0.81,4.07,382,310.95,1554.74,1243.79,2019,September,food
827986,05/09/2019,"Chicken Fajita Wrap (Munich)",DEU,0.62,3.11,388,241.34,1206.68,965.34,2019,September,food
827987,06/09/2019,"Ham & Cheese Toastie (Austin)",USA,0.48,2.41,385,185.57,927.85,742.28,2019,September,food
827988,07/09/2019,"Still Water (Hamburg)",DEU,0.5,2.48,460,228.16,1140.8,912.64,2019,September,beverages
827989,08/09/2019,"Lemon & Ginger Tea (Kirkland)",USA,0.6,2.98,434,258.66,1293.32,1034.66,2019,September,beverages
827990,09/09/2019,"Apple Juice (Dresden)",DEU,0.91,4.53,282,255.49,1277.46,1021.97,2019,September,beverages
